week,n_events,n_material_conflict,n_severe_root,n_coerce_protest_root,mean_goldstein,mean_tone,tone_neg_share,distinct_actors,country,material_conflict_share,severe_root_share,coerce_protest_share,baseline_mean_material_conflict_share,baseline_std_material_conflict_share,baseline_mean_severe_root_share,baseline_std_severe_root_share,baseline_mean_mean_goldstein,baseline_std_mean_goldstein,escalation_quad,label_quad_1,label_quad_2,label_quad_4,label_quad_8,n_events_lag1,n_events_lag2,n_events_delta,material_conflict_share_lag1,material_conflict_share_lag2,material_conflict_share_delta,severe_root_share_lag1,severe_root_share_lag2,severe_root_share_delta,coerce_protest_share_lag1,coerce_protest_share_lag2,coerce_protest_share_delta,mean_goldstein_lag1,mean_goldstein_lag2,mean_goldstein_delta,distinct_actors_lag1,distinct_actors_lag2,distinct_actors_delta,mean_tone_lag1,mean_tone_lag2,mean_tone_delta,tone_neg_share_lag1,tone_neg_share_lag2,tone_neg_share_delta,radio_n_clips,radio_mean_relevance,radio_conflict_clip_share,radio_actor_hits_per_clip,radio_location_hits_per_clip,radio_violence_hits_per_clip,radio_diplomacy_hits_per_clip,radio_violence_to_diplomacy_ratio,radio_n_stations,radio_commentary_share,radio_mean_text_len,radio_n_clips_lag1,radio_n_clips_delta,radio_mean_relevance_lag1,radio_mean_relevance_delta,radio_conflict_clip_share_lag1,radio_conflict_clip_share_delta,radio_actor_hits_per_clip_lag1,radio_actor_hits_per_clip_delta,radio_location_hits_per_clip_lag1,radio_location_hits_per_clip_delta,radio_violence_hits_per_clip_lag1,radio_violence_hits_per_clip_delta,radio_diplomacy_hits_per_clip_lag1,radio_diplomacy_hits_per_clip_delta,radio_violence_to_diplomacy_ratio_lag1,radio_violence_to_diplomacy_ratio_delta,radio_n_stations_lag1,radio_n_stations_delta,radio_commentary_share_lag1,radio_commentary_share_delta,radio_mean_text_len_lag1,radio_mean_text_len_delta
2025-09-15,301,43,28,7,0.32126245847176077,-3.1290318944143896,0.7342192691029901,72,CG,0.14285714285714285,0.09302325581395349,0.023255813953488372,0.20004353323165666,0.06846912734647205,0.14271106318876306,0.0675702654304499,-0.09300218083827388,0.9923413040516573,0,0,1,0,0,407.0,448.0,-106.0,0.14742014742014742,0.18303571428571427,-0.004563004563004569,0.11547911547911548,0.09821428571428571,-0.02245585966516199,0.0343980343980344,0.08258928571428571,-0.011142220444546026,0.4238329238329238,-0.05223214285714285,-0.10257046536116304,75.0,71.0,-3.0,-4.264410768366539,-4.339316043824668,1.1353788739521495,0.8132678132678133,0.875,-0.07904854416482321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-22,252,34,32,5,0.21547619047619043,-1.8498135797731525,0.6984126984126984,59,CG,0.1349206349206349,0.12698412698412698,0.01984126984126984,0.19952834052557997,0.06837298468280674,0.1422634252844855,0.06742756248024266,-0.08927006697061592,0.9886026265520361,0,1,0,0,0,301.0,407.0,-49.0,0.14285714285714285,0.14742014742014742,-0.007936507936507936,0.09302325581395349,0.11547911547911548,0.03396087117017349,0.023255813953488372,0.0343980343980344,-0.0034145441122185316,0.32126245847176077,0.4238329238329238,-0.10578626799557034,72.0,75.0,-13.0,-3.1290318944143896,-4.264410768366539,1.279218314641237,0.7342192691029901,0.8132678132678133,-0.035806570690291695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-29,561,195,110,83,-1.5572192513368985,-6.020443874555963,0.8698752228163993,80,CG,0.34759358288770054,0.19607843137254902,0.14795008912655971,0.1989514860112501,0.06833753273174928,0.1421270029782323,0.06713867271741353,-0.08654911824341228,0.9845605776013348,1,0,0,1,0,252.0,301.0,309.0,0.1349206349206349,0.14285714285714285,0.21267294796706562,0.12698412698412698,0.09302325581395349,0.06909430438842204,0.01984126984126984,0.023255813953488372,0.1281088192852899,0.21547619047619043,0.32126245847176077,-1.772695441813089,59.0,72.0,21.0,-1.8498135797731525,-3.1290318944143896,-4.170630294782811,0.6984126984126984,0.7342192691029901,0.1714625244037009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-06,279,41,18,23,0.15627240143369173,-2.9631910861148683,0.6953405017921147,68,CG,0.14695340501792115,0.06451612903225806,0.08243727598566308,0.20026690279776738,0.06945392787020734,0.14260444924720853,0.06703069328007284,-0.0995638981822927,0.9898711953074335,0,0,0,0,0,561.0,252.0,-282.0,0.34759358288770054,0.1349206349206349,-0.2006401778697794,0.19607843137254902,0.12698412698412698,-0.13156230234029095,0.14795008912655971,0.01984126984126984,-0.06551281314089663,-1.5572192513368985,0.21547619047619043,1.7134916527705903,80.0,59.0,-12.0,-6.020443874555963,-1.8498135797731525,3.0572527884410947,0.8698752228163993,0.6984126984126984,-0.17453472102428458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-13,216,38,25,10,1.0856481481481481,-2.1165665450347366,0.7916666666666666,64,CG,0.17592592592592593,0.11574074074074074,0.046296296296296294,0.19979924053654063,0.0693259827648822,0.14191946398216512,0.06713301066488589,-0.09731972011548581,0.9857727582811294,0,0,1,0,0,279.0,561.0,-63.0,0.14695340501792115,0.34759358288770054,0.028972520908004784,0.06451612903225806,0.19607843137254902,0.05122461170848268,0.08243727598566308,0.14795008912655971,-0.03614097968936679,0.15627240143369173,-1.5572192513368985,0.9293757467144564,68.0,80.0,-4.0,-2.9631910861148683,-6.020443874555963,0.8466245410801316,0.6953405017921147,0.8698752228163993,0.09632616487455192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-20,160,11,8,3,1.3175,-1.463852759919366,0.54375,46,CG,0.06875,0.05,0.01875,0.19959164649644837,0.06905714404310383,0.14169182291050056,0.06688248484844078,-0.08703304300014986,0.9876196812590395,0,1,0,0,0,216.0,279.0,-56.0,0.17592592592592593,0.14695340501792115,-0.10717592592592592,0.11574074074074074,0.06451612903225806,-0.06574074074074074,0.046296296296296294,0.08243727598566308,-0.027546296296296294,1.0856481481481481,0.15627240143369173,0.23185185185185175,64.0,68.0,-18.0,-2.1165665450347366,-2.9631910861148683,0.6527137851153706,0.7916666666666666,0.6953405017921147,-0.24791666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-27,164,46,30,15,-1.095121951219512,-1.317420424968321,0.6097560975609756,43,CG,0.2804878048780488,0.18292682926829268,0.09146341463414634,0.19846370126803067,0.06982121993339202,0.1409013761612721,0.06713304931892099,-0.07492499952601064,0.9919259583610118,1,0,0,0,0,160.0,216.0,4.0,0.06875,0.17592592592592593,0.2117378048780488,0.05,0.11574074074074074,0.1329268292682927,0.01875,0.046296296296296294,0.07271341463414634,1.3175,1.0856481481481481,-2.4126219512195117,46.0,64.0,-3.0,-1.463852759919366,-2.1165665450347366,0.14643233495104502,0.54375,0.7916666666666666,0.06600609756097564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-03,215,40,22,18,0.34093023255813953,-3.0539846520156813,0.7348837209302326,59,CG,0.18604651162790697,0.10232558139534884,0.08372093023255814,0.19916476198264624,0.06993197225788805,0.14126056806816972,0.06695587644207916,-0.08364463159176708,0.9921344691618371,0,0,0,0,1,164.0,160.0,51.0,0.2804878048780488,0.06875,-0.09444129325014183,0.18292682926829268,0.05,-0.08060124787294384,0.09146341463414634,0.01875,-0.007742484401588201,-1.095121951219512,1.3175,1.4360521837776516,43.0,46.0,16.0,-1.317420424968321,-1.463852759919366,-1.7365642270473602,0.6097560975609756,0.54375,0.12512762336925698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-10,205,24,21,1,1.371219512195122,-0.9364525789597652,0.4975609756097561,48,CG,0.11707317073170732,0.1024390243902439,0.004878048780487805,0.19905359036947048,0.06964294752676037,0.14093061055399328,0.06676540480076197,-0.08004653952270006,0.9886583740341794,0,0,0,0,0,215.0,164.0,-10.0,0.18604651162790697,0.2804878048780488,-0.06897334089619965,0.10232558139534884,0.18292682926829268,0.00011344299489506049,0.08372093023255814,0.09146341463414634,-0.07884288145207033,0.34093023255813953,-1.095121951219512,1.0302892796369825,59.0,43.0,-11.0,-3.0539846520156813,-1.317420424968321,2.117532073055916,0.7348837209302326,0.6097560975609756,-0.23732274532047648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-17,376,51,44,6,0.9095744680851063,-1.810140202030489,0.5771276595744681,67,CG,0.1356382978723404,0.11702127659574468,0.015957446808510637,0.1983646792800775,0.0697532399095013,0.14060715184673486,0.06657547057550073,-0.06785102648305451,0.9934087170833841,0,0,0,0,0,205.0,215.0,171.0,0.11707317073170732,0.18604651162790697,0.01856512714063309,0.1024390243902439,0.10232558139534884,0.014582252205500787,0.004878048780487805,0.08372093023255814,0.011079398028022831,1.371219512195122,0.34093023255813953,-0.4616450441100157,48.0,59.0,19.0,-0.9364525789597652,-3.0539846520156813,-0.8736876230707239,0.4975609756097561,0.7348837209302326,0.079566683964712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-24,224,37,32,2,0.8138392857142857,-1.984796701653335,0.6116071428571429,46,CG,0.16517857142857142,0.14285714285714285,0.008928571428571428,0.19784195943501304,0.06969516572875561,0.14041060288630997,0.066330105529647,-0.05970581402831983,0.9932417978139422,0,0,0,0,0,376.0,205.0,-152.0,0.1356382978723404,0.11707317073170732,0.02954027355623101,0.11702127659574468,0.1024390243902439,0.025835866261398166,0.015957446808510637,0.004878048780487805,-0.007028875379939209,0.9095744680851063,1.371219512195122,-0.09573518237082068,67.0,48.0,-21.0,-1.810140202030489,-0.9364525789597652,-0.1746564996228459,0.5771276595744681,0.4975609756097561,0.034479483282674805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,321,50,48,3,0.6956386292834892,-1.7040337759334803,0.7320872274143302,55,CG,0.1557632398753894,0.14953271028037382,0.009345794392523364,0.19757201407958788,0.06946765425813065,0.14043082222491188,0.06605352634667633,-0.05248643303871151,0.9922775048192316,0,0,0,1,0,224.0,376.0,97.0,0.16517857142857142,0.1356382978723404,-0.009415331553182027,0.14285714285714285,0.11702127659574468,0.006675567423230971,0.008928571428571428,0.015957446808510637,0.0004172229639519357,0.8138392857142857,0.9095744680851063,-0.11820065643079647,46.0,67.0,9.0,-1.984796701653335,-1.810140202030489,0.28076292571985473,0.6116071428571429,0.5771276595744681,0.12048008455718728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08,766,161,151,6,-0.3621409921671019,-4.375023110088246,0.9190600522193212,73,CG,0.21018276762402088,0.19712793733681463,0.007832898172323759,0.19722931920906167,0.06928347831886612,0.14050542786471074,0.06578517294160109,-0.046354260396726264,0.9904872374147766,0,0,0,0,0,321.0,224.0,445.0,0.1557632398753894,0.16517857142857142,0.054419527748631485,0.14953271028037382,0.14285714285714285,0.047595227056440814,0.009345794392523364,0.008928571428571428,-0.0015128962201996048,0.6956386292834892,0.8138392857142857,-1.057779621450591,55.0,46.0,18.0,-1.7040337759334803,-1.984796701653335,-2.6709893341547657,0.7320872274143302,0.6116071428571429,0.186972824804991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-15,366,47,38,5,0.9508196721311475,-3.2857130027323533,0.8469945355191257,61,CG,0.1284153005464481,0.10382513661202186,0.01366120218579235,0.1973346317978012,0.06900883004725598,0.14096577347017503,0.06571363665084254,-0.04892163219973745,0.9868303771700435,0,0,1,0,0,766.0,321.0,-400.0,0.21018276762402088,0.1557632398753894,-0.08176746707757279,0.19712793733681463,0.14953271028037382,-0.09330280072479277,0.007832898172323759,0.009345794392523364,0.00582830401346859,-0.3621409921671019,0.6956386292834892,1.3129606642982494,73.0,55.0,-12.0,-4.375023110088246,-1.7040337759334803,1.0893101073558924,0.9190600522193212,0.7320872274143302,-0.07206551670019545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22,215,38,32,5,0.3609302325581395,-2.7816118944398878,0.8325581395348837,49,CG,0.17674418604651163,0.14883720930232558,0.023255813953488372,0.19677883073932254,0.0690058463984092,0.14066625220518988,0.065530897051183,-0.040859202326101275,0.9869028251547514,0,1,0,0,0,366.0,766.0,-151.0,0.1284153005464481,0.21018276762402088,0.048328885500063534,0.10382513661202186,0.19712793733681463,0.04501207269030372,0.01366120218579235,0.007832898172323759,0.009594611767696022,0.9508196721311475,-0.3621409921671019,-0.589889439573008,61.0,73.0,-12.0,-3.2857130027323533,-4.375023110088246,0.5041011082924656,0.8469945355191257,0.9190600522193212,-0.014436395984242067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-29,160,46,41,2,-1.165625,-3.5460507734512694,0.80625,40,CG,0.2875,0.25625,0.0125,0.19661855358178004,0.06875039101723686,0.14073161986196697,0.06527021637309825,-0.03764488684702735,0.983572066281924,1,0,0,0,1,215.0,366.0,-55.0,0.17674418604651163,0.1284153005464481,0.11075581395348835,0.14883720930232558,0.10382513661202186,0.1074127906976744,0.023255813953488372,0.01366120218579235,-0.010755813953488371,0.3609302325581395,0.9508196721311475,-1.5265552325581395,49.0,61.0,-9.0,-2.7816118944398878,-3.2857130027323533,-0.7644388790113816,0.8325581395348837,0.8469945355191257,-0.026308139534883646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-05,220,28,25,3,0.9186363636363636,-2.9241834866259975,0.6863636363636364,59,CG,0.12727272727272726,0.11363636363636363,0.013636363636363636,0.19733983490255955,0.0689518268402634,0.14164843240274502,0.06581814518678605,-0.04659710996728904,0.9847703423345445,0,0,0,0,0,160.0,215.0,60.0,0.2875,0.17674418604651163,-0.16022727272727272,0.25625,0.14883720930232558,-0.14261363636363633,0.0125,0.023255813953488372,0.001136363636363635,-1.165625,0.3609302325581395,2.0842613636363634,40.0,49.0,19.0,-3.5460507734512694,-2.7816118944398878,0.6218672868252719,0.80625,0.8325581395348837,-0.11988636363636362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-12,187,27,16,10,1.7053475935828877,-1.2149919125793864,0.6577540106951871,55,CG,0.1443850267379679,0.0855614973262032,0.053475935828877004,0.19678812539366325,0.06895852479952004,0.1414278649321436,0.06560354876459146,-0.03899684639560674,0.9845872474277615,0,0,0,0,0,220.0,160.0,-33.0,0.12727272727272726,0.2875,0.01711229946524065,0.11363636363636363,0.25625,-0.02807486631016043,0.013636363636363636,0.0125,0.03983957219251337,0.9186363636363636,-1.165625,0.7867112299465241,59.0,40.0,-4.0,-2.9241834866259975,-3.5460507734512694,1.709191574046611,0.6863636363636364,0.80625,-0.028609625668449268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-19,181,45,34,12,-0.38618784530386746,-4.065977383725995,0.8287292817679558,50,CG,0.24861878453038674,0.1878453038674033,0.06629834254143646,0.19637872618541563,0.06884249265275673,0.1409914089352222,0.06553106462619111,-0.02536915545827475,0.9927488448660963,0,0,0,0,0,187.0,220.0,-6.0,0.1443850267379679,0.12727272727272726,0.10423375779241884,0.0855614973262032,0.11363636363636363,0.1022838065412001,0.053475935828877004,0.013636363636363636,0.012822406712559457,1.7053475935828877,0.9186363636363636,-2.0915354388867553,55.0,59.0,-5.0,-1.2149919125793864,-2.9241834866259975,-2.8509854711466085,0.6577540106951871,0.6863636363636364,0.17097527107276866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-26,213,52,46,6,-0.8807511737089202,-3.828287203692804,0.8262910798122066,43,CG,0.24413145539906103,0.215962441314554,0.028169014084507043,0.1967836878780123,0.06872712945689954,0.14135461742306854,0.06540480704812568,-0.028166199565604923,0.9893734801867221,0,0,0,1,0,181.0,187.0,32.0,0.24861878453038674,0.1443850267379679,-0.004487329131325712,0.1878453038674033,0.0855614973262032,0.028117137447150692,0.06629834254143646,0.053475935828877004,-0.038129328456929415,-0.38618784530386746,1.7053475935828877,-0.49456332840505274,50.0,55.0,-7.0,-4.065977383725995,-1.2149919125793864,0.2376901800331912,0.8287292817679558,0.6577540106951871,-0.002438201955749175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-02,449,38,33,3,1.3187082405345212,-2.5367123719507463,0.8819599109131403,59,CG,0.08463251670378619,0.07349665924276169,0.0066815144766146995,0.19714790147432806,0.06858605819081658,0.14192852376069537,0.0654785883674832,-0.034724545520553506,0.988363986293704,0,0,0,0,0,213.0,181.0,236.0,0.24413145539906103,0.24861878453038674,-0.15949893869527484,0.215962441314554,0.1878453038674033,-0.1424657820717923,0.028169014084507043,0.06629834254143646,-0.021487499607892344,-0.8807511737089202,-0.38618784530386746,2.1994594142434414,43.0,50.0,16.0,-3.828287203692804,-4.065977383725995,1.2915748317420577,0.8262910798122066,0.8287292817679558,0.05566883110093368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-09,311,43,33,8,1.252411575562701,-1.5436233094435021,0.7491961414790996,66,CG,0.1382636655948553,0.10610932475884244,0.02572347266881029,0.19628900540737737,0.06902536794377112,0.1414061431155203,0.06549971500601796,-0.024392997535400262,0.9916310259191173,0,0,1,0,0,449.0,213.0,-138.0,0.08463251670378619,0.24413145539906103,0.053631148891069125,0.07349665924276169,0.215962441314554,0.03261266551608075,0.0066815144766146995,0.028169014084507043,0.01904195819219559,1.3187082405345212,-0.8807511737089202,-0.06629666497182019,59.0,43.0,7.0,-2.5367123719507463,-3.828287203692804,0.9930890625072442,0.8819599109131403,0.8262910798122066,-0.13276376943404067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-16,258,37,29,11,0.8748062015503876,-2.9919978849024425,0.7286821705426356,58,CG,0.1434108527131783,0.1124031007751938,0.04263565891472868,0.19584941949970672,0.06894663372200832,0.14113874297645457,0.06532152267821144,-0.014720235617990404,0.9940704031264731,0,1,0,0,0,311.0,449.0,-53.0,0.1382636655948553,0.08463251670378619,0.005147187118322988,0.10610932475884244,0.07349665924276169,0.006293776016351366,0.02572347266881029,0.0066815144766146995,0.016912186245918392,1.252411575562701,1.3187082405345212,-0.3776053740123134,66.0,59.0,-8.0,-1.5436233094435021,-2.5367123719507463,-1.4483745754589403,0.7491961414790996,0.8819599109131403,-0.02051397093646401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,271,75,68,7,-1.6494464944649447,-4.6693635758166945,0.8044280442804428,39,CG,0.2767527675276753,0.25092250922509224,0.025830258302583026,0.19545514456146218,0.06883531871722853,0.1409226855162947,0.06512130883844611,-0.008032066917476285,0.9932970792688126,1,0,0,0,0,258.0,311.0,13.0,0.1434108527131783,0.1382636655948553,0.133341914814497,0.1124031007751938,0.10610932475884244,0.13851940844989843,0.04263565891472868,0.02572347266881029,-0.016805400612145655,0.8748062015503876,1.252411575562701,-2.524252696015332,58.0,66.0,-19.0,-2.9919978849024425,-1.5436233094435021,-1.677365690914252,0.7286821705426356,0.7491961414790996,0.07574587373780717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-02,241,51,32,13,-0.27634854771784234,-2.3508031666976947,0.7219917012448133,51,CG,0.21161825726141079,0.13278008298755187,0.05394190871369295,0.1960618432403145,0.06893473681147914,0.14174357972307677,0.06556826581795815,-0.02028142831708426,0.9996634569735812,0,0,0,0,0,271.0,258.0,-30.0,0.2767527675276753,0.1434108527131783,-0.06513451026626452,0.25092250922509224,0.1124031007751938,-0.11814242623754037,0.025830258302583026,0.04263565891472868,0.028111650411109922,-1.6494464944649447,0.8748062015503876,1.3730979467471025,39.0,58.0,12.0,-4.6693635758166945,-2.9919978849024425,2.3185604091189997,0.8044280442804428,0.7286821705426356,-0.08243634303562952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-09,264,59,41,20,-1.0556818181818182,-4.7668387221862005,0.8977272727272727,64,CG,0.22348484848484848,0.1553030303030303,0.07575757575757576,0.19617707593676706,0.06869008571558281,0.14167718345096175,0.06532770516282867,-0.022178221794126908,0.9961702009536239,0,0,0,0,1,241.0,271.0,23.0,0.21161825726141079,0.2767527675276753,0.011866591223437695,0.13278008298755187,0.25092250922509224,0.022522947315478437,0.05394190871369295,0.025830258302583026,0.02181566704388281,-0.27634854771784234,-1.6494464944649447,-0.7793332704639758,51.0,39.0,13.0,-2.3508031666976947,-4.6693635758166945,-2.416035555488506,0.7219917012448133,0.8044280442804428,0.17573557148245944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-16,237,48,31,14,-0.3485232067510549,-1.953389653036905,0.5864978902953587,56,CG,0.20253164556962025,0.1308016877637131,0.05907172995780591,0.19637786838197355,0.06847525460471676,0.14177737350134462,0.06509578770094686,-0.029777512944036404,0.9964226942972235,0,0,0,0,0,264.0,241.0,-27.0,0.22348484848484848,0.21161825726141079,-0.02095320291522823,0.1553030303030303,0.13278008298755187,-0.02450134253931721,0.07575757575757576,0.05394190871369295,-0.016685845799769852,-1.0556818181818182,-0.27634854771784234,0.7071586114307633,64.0,51.0,-8.0,-4.7668387221862005,-2.3508031666976947,2.8134490691492955,0.8977272727272727,0.7219917012448133,-0.311229382431914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-23,125,16,14,6,0.6504000000000001,-2.4425169296753477,0.656,46,CG,0.128,0.112,0.048,0.1964227864636352,0.06822506865995806,0.14169725900690938,0.0648628019916795,-0.03210412384773727,0.9931260519597451,0,0,0,0,0,237.0,264.0,-112.0,0.20253164556962025,0.22348484848484848,-0.07453164556962025,0.1308016877637131,0.1553030303030303,-0.01880168776371309,0.05907172995780591,0.07575757575757576,-0.011071729957805906,-0.3485232067510549,-1.0556818181818182,0.998923206751055,56.0,64.0,-10.0,-1.953389653036905,-4.7668387221862005,-0.4891272766384427,0.5864978902953587,0.8977272727272727,0.06950210970464132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-30,167,27,26,2,-0.1383233532934132,-3.625423719338269,0.7844311377245509,47,CG,0.16167664670658682,0.15568862275449102,0.011976047904191617,0.19592696917042046,0.06822469914952321,0.1414820614778738,0.06467506856127521,-0.027158441790869608,0.9911990406142686,0,0,0,0,0,125.0,237.0,42.0,0.128,0.20253164556962025,0.03367664670658682,0.112,0.1308016877637131,0.04368862275449102,0.048,0.05907172995780591,-0.03602395209580839,0.6504000000000001,-0.3485232067510549,-0.7887233532934133,46.0,56.0,1.0,-2.4425169296753477,-1.953389653036905,-1.1829067896629213,0.656,0.5864978902953587,0.12843113772455084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,165,42,31,12,-1.1412121212121213,-4.252019798924741,0.8909090909090909,57,CG,0.2545454545454545,0.18787878787878787,0.07272727272727272,0.19568056397283892,0.06803910623040632,0.14158426695468398,0.0644515777115169,-0.02795818935563611,0.9876462190605275,0,0,0,1,0,167.0,125.0,-2.0,0.16167664670658682,0.128,0.0928688078388677,0.15568862275449102,0.112,0.03219016512429684,0.011976047904191617,0.048,0.06075122482308111,-0.1383233532934132,0.6504000000000001,-1.0028887679187082,47.0,46.0,10.0,-3.625423719338269,-2.4425169296753477,-0.6265960795864722,0.7844311377245509,0.656,0.10647795318454001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-13,230,31,18,18,0.961304347826087,-2.204169099556931,0.8173913043478261,55,CG,0.13478260869565217,0.0782608695652174,0.0782608695652174,0.196101027476929,0.06797621683005767,0.14191494210414188,0.06433839742188474,-0.035910003154611,0.9885746566066377,0,0,0,0,0,165.0,167.0,65.0,0.2545454545454545,0.16167664670658682,-0.11976284584980235,0.18787878787878787,0.15568862275449102,-0.10961791831357047,0.07272727272727272,0.011976047904191617,0.005533596837944674,-1.1412121212121213,-0.1383233532934132,2.1025164690382083,57.0,47.0,-2.0,-4.252019798924741,-3.625423719338269,2.0478506993678103,0.8909090909090909,0.7844311377245509,-0.07351778656126473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-20,248,24,7,22,1.4766129032258064,-2.707734163727177,0.8104838709677419,61,CG,0.0967741935483871,0.028225806451612902,0.08870967741935484,0.19566614507422495,0.0679295729708246,0.14146349478117076,0.06433193989555956,-0.028837560949074137,0.9886111582313829,0,0,1,0,0,230.0,165.0,18.0,0.13478260869565217,0.2545454545454545,-0.03800841514726508,0.0782608695652174,0.18787878787878787,-0.05003506311360449,0.0782608695652174,0.07272727272727272,0.010448807854137446,0.961304347826087,-1.1412121212121213,0.5153085553997194,55.0,57.0,6.0,-2.204169099556931,-4.252019798924741,-0.503565064170246,0.8173913043478261,0.8909090909090909,-0.00690743338008426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27,195,25,18,15,1.176923076923077,-4.012518226425568,0.8461538461538461,46,CG,0.1282051282051282,0.09230769230769231,0.07692307692307693,0.194969722880381,0.0681950951464422,0.14066604627180768,0.06480391928072285,-0.018235797116856668,0.9931670946202826,0,1,0,0,0,248.0,230.0,-53.0,0.0967741935483871,0.13478260869565217,0.0314309346567411,0.028225806451612902,0.0782608695652174,0.0640818858560794,0.08870967741935484,0.0782608695652174,-0.011786600496277916,1.4766129032258064,0.961304347826087,-0.29968982630272945,61.0,55.0,-15.0,-2.707734163727177,-2.204169099556931,-1.304784062698391,0.8104838709677419,0.8173913043478261,0.035669975186104264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,297,91,82,11,-1.4151515151515153,-3.9609461370907137,0.8552188552188552,58,CG,0.3063973063973064,0.2760942760942761,0.037037037037037035,0.1945028376029317,0.06818351639748965,0.14032787596436633,0.06470183175307052,-0.009878042752941048,0.9946976314043665,1,0,0,0,0,195.0,248.0,102.0,0.1282051282051282,0.0967741935483871,0.1781921781921782,0.09230769230769231,0.028225806451612902,0.1837865837865838,0.07692307692307693,0.08870967741935484,-0.03988603988603989,1.176923076923077,1.4766129032258064,-2.5920745920745922,46.0,61.0,12.0,-4.012518226425568,-2.707734163727177,0.051572089334854354,0.8461538461538461,0.8104838709677419,0.009065009065009066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,516,71,62,10,0.22344961240310074,-6.125907487043463,0.9437984496124031,75,CG,0.1375968992248062,0.12015503875968993,0.01937984496124031,0.19527988252511486,0.0685815463823792,0.1412706981874907,0.06546033606075906,-0.01963688631126448,0.9981072974858001,0,0,0,0,0,297.0,195.0,219.0,0.3063973063973064,0.1282051282051282,-0.1688004071725002,0.2760942760942761,0.09230769230769231,-0.1559392373345862,0.037037037037037035,0.07692307692307693,-0.017657192075796725,-1.4151515151515153,1.176923076923077,1.638601127554616,58.0,46.0,17.0,-3.9609461370907137,-4.012518226425568,-2.1649613499527494,0.8552188552188552,0.8461538461538461,0.0885795943935479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-18,1046,116,56,45,0.8281070745697896,-5.973328238343784,0.9808795411089866,106,CG,0.11089866156787763,0.05353728489483748,0.043021032504780114,0.19488206884718168,0.06851067716782151,0.14112507295005758,0.06525621226802256,-0.01796042769944127,0.9948404495002343,0,0,0,0,0,516.0,297.0,530.0,0.1375968992248062,0.3063973063973064,-0.026698237656928567,0.12015503875968993,0.2760942760942761,-0.06661775386485244,0.01937984496124031,0.037037037037037035,0.023641187543539804,0.22344961240310074,-1.4151515151515153,0.6046574621666889,75.0,58.0,31.0,-6.125907487043463,-3.9609461370907137,0.15257924869967887,0.9437984496124031,0.8552188552188552,0.03708109149658345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
